municipio,codEstacao,uf,nomeEstacao,latitude,longitude,datahora,valorMedida
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-06 10:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-06 11:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-06 12:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-06 13:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-06 14:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-06 15:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-06 16:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-06 17:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-06 18:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-06 19:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-06 20:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-06 21:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-06 22:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-06 23:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 00:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 01:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 02:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 03:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 04:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 05:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 06:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 07:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 08:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 09:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 10:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 11:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 12:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 13:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 14:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 15:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 16:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 17:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 18:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 19:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 20:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 21:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 22:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-07 23:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 00:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 01:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 02:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 03:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 04:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 05:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 06:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 07:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 08:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 09:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 10:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 11:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 12:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 13:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 14:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 15:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 16:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 17:00:00.0,23.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 17:10:00.0,0.40,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 18:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 19:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 20:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 21:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 22:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-08 23:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 00:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 01:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 02:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 03:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 04:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 05:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 06:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 07:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 08:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 09:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 10:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 11:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 12:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 13:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 14:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 15:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 16:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 17:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 18:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 19:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 20:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 20:20:00.0,2.80,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 21:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 22:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-09 23:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 00:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 01:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 02:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 03:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 04:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 05:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 06:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 07:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 08:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 09:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 10:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 11:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 12:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 13:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 14:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 15:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 16:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 17:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 18:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 19:10:00.0,1.20,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 19:20:00.0,0.20,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 19:40:00.0,0.80,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 19:50:00.0,1.20,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 20:00:00.0,0.60,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 20:10:00.0,0.20,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 20:20:00.0,5.40,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 20:30:00.0,10.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 20:40:00.0,2.60,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 20:50:00.0,0.20,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 21:10:00.0,0.20,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 21:20:00.0,0.20,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 21:30:00.0,0.20,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 21:50:00.0,0.40,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 22:00:00.0,0.20,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 22:10:00.0,0.40,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 22:20:00.0,0.60,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 22:30:00.0,0.80,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 22:40:00.0,0.40,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 22:50:00.0,0.20,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-10 23:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 00:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 01:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 02:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 03:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 04:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 05:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 05:50:00.0,0.20,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 06:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 07:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 08:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 09:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 10:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 11:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 12:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 13:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 13:50:00.0,0.80,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 14:00:00.0,1.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 14:10:00.0,0.60,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 14:20:00.0,2.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 15:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 16:10:00.0,1.80,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 16:20:00.0,3.20,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 16:30:00.0,0.40,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 16:40:00.0,0.20,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 17:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 18:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 18:40:00.0,0.20,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 19:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 20:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 20:50:00.0,0.20,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 21:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 22:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 23:00:00.0,0.20,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-11 23:20:00.0,0.20,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 00:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 01:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 02:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 03:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 04:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 05:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 06:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 07:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 08:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 09:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 10:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 11:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 12:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 13:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 14:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 15:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 16:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 17:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 18:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 19:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 20:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 21:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 22:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-12 23:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 00:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 01:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 02:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 03:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 04:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 05:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 06:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 07:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 08:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 09:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 10:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 11:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 12:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 13:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 14:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 15:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 16:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 17:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 18:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 19:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 20:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 21:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 22:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-13 23:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 00:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 01:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 02:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 03:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 04:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 05:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 06:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 07:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 08:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 09:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 10:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 11:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 12:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 13:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 14:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 15:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 16:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 17:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 18:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 19:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 20:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 21:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 22:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-14 23:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-15 00:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-15 01:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-15 02:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-15 03:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-15 04:10:00.0,0.00,
CUIABÁ,510340301H,MT,Corrego do Barbado,-56.077172,-15.619291,2020-12-15 05:10:00.0,0.00,
